,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
3256,2011-08-05 14:00:00,3,0,1,2,31.98,35.605,52,16.9979,81,164,245
3259,2011-08-05 17:00:00,3,0,1,1,31.98,35.605,49,19.9995,84,466,550
3261,2011-08-05 19:00:00,3,0,1,1,30.34,34.09,55,16.9979,90,282,372
3263,2011-08-05 21:00:00,3,0,1,1,28.7,32.575,65,12.998,54,119,173
3265,2011-08-05 23:00:00,3,0,1,1,27.88,31.82,69,15.0013,37,102,139
3267,2011-08-06 01:00:00,3,0,0,1,27.06,30.305,78,11.0014,17,50,67
3268,2011-08-06 02:00:00,3,0,0,1,27.06,30.305,78,15.0013,14,39,53
3270,2011-08-06 04:00:00,3,0,0,2,27.06,30.305,83,11.0014,5,5,10
3271,2011-08-06 05:00:00,3,0,0,1,26.24,28.79,89,6.0032,2,4,6
3274,2011-08-06 08:00:00,3,0,0,1,27.88,31.82,83,11.0014,27,94,121
3275,2011-08-06 09:00:00,3,0,0,1,30.34,34.85,70,15.0013,60,155,215
3276,2011-08-06 10:00:00,3,0,0,2,30.34,34.85,70,19.0012,91,199,290
3278,2011-08-06 12:00:00,3,0,0,1,32.8,37.88,55,15.0013,130,252,382
3280,2011-08-06 14:00:00,3,0,0,1,33.62,38.635,52,16.9979,176,204,380
3281,2011-08-06 15:00:00,3,0,0,2,34.44,40.15,53,16.9979,130,232,362
3282,2011-08-06 16:00:00,3,0,0,3,30.34,35.605,79,11.0014,155,188,343
3284,2011-08-06 18:00:00,3,0,0,2,29.52,34.85,79,30.0026,81,130,211
3290,2011-08-07 00:00:00,3,0,0,2,28.7,33.335,84,19.0012,14,66,80
3292,2011-08-07 02:00:00,3,0,0,2,28.7,33.335,84,15.0013,18,48,66
3294,2011-08-07 04:00:00,3,0,0,1,28.7,33.335,84,8.9981,1,5,6
3295,2011-08-07 05:00:00,3,0,0,1,28.7,33.335,89,12.998,1,4,5
3297,2011-08-07 07:00:00,3,0,0,1,28.7,33.335,84,12.998,11,28,39
3298,2011-08-07 08:00:00,3,0,0,1,29.52,34.85,79,12.998,23,66,89
3299,2011-08-07 09:00:00,3,0,0,1,31.16,37.12,75,7.0015,82,102,184
3300,2011-08-07 10:00:00,3,0,0,1,32.8,40.15,66,8.9981,88,178,266
3301,2011-08-07 11:00:00,3,0,0,1,33.62,41.665,63,0.0,113,156,269
3303,2011-08-07 13:00:00,3,0,0,1,36.9,42.425,42,19.9995,118,206,324
3306,2011-08-07 16:00:00,3,0,0,3,29.52,34.85,74,19.9995,74,119,193
3308,2011-08-07 18:00:00,3,0,0,1,29.52,34.85,74,6.0032,74,155,229
3311,2011-08-07 21:00:00,3,0,0,1,29.52,35.605,84,7.0015,36,100,136
3313,2011-08-07 23:00:00,3,0,0,1,28.7,33.335,79,7.0015,12,43,55
3314,2011-08-08 00:00:00,3,0,1,1,28.7,33.335,79,7.0015,13,17,30
3316,2011-08-08 02:00:00,3,0,1,1,27.06,29.545,89,0.0,4,3,7
3318,2011-08-08 04:00:00,3,0,1,1,27.06,29.545,89,7.0015,2,8,10
3319,2011-08-08 05:00:00,3,0,1,1,28.7,33.335,79,6.0032,1,14,15
3320,2011-08-08 06:00:00,3,0,1,1,28.7,32.575,65,19.0012,8,87,95
3321,2011-08-08 07:00:00,3,0,1,1,29.52,34.09,62,19.9995,18,249,267
3326,2011-08-08 12:00:00,3,0,1,1,33.62,37.88,46,16.9979,48,134,182
3328,2011-08-08 14:00:00,3,0,1,1,33.62,37.12,43,19.9995,41,109,150
3329,2011-08-08 15:00:00,3,0,1,1,34.44,37.88,41,19.9995,40,86,126
3332,2011-08-08 18:00:00,3,0,1,1,34.44,37.88,41,8.9981,64,465,529
3333,2011-08-08 19:00:00,3,0,1,1,33.62,37.12,43,7.0015,64,352,416
3336,2011-08-08 22:00:00,3,0,1,1,31.16,35.605,58,7.0015,26,121,147
3338,2011-08-09 00:00:00,3,0,1,1,29.52,34.85,79,8.9981,10,25,35
3343,2011-08-09 05:00:00,3,0,1,1,28.7,32.575,65,6.0032,5,25,30
3344,2011-08-09 06:00:00,3,0,1,1,29.52,33.335,64,0.0,6,95,101
3347,2011-08-09 09:00:00,3,0,1,2,31.98,37.12,62,8.9981,34,141,175
3352,2011-08-09 14:00:00,3,0,1,1,35.26,39.395,44,19.0012,53,95,148
3353,2011-08-09 15:00:00,3,0,1,1,35.26,38.635,39,19.0012,58,106,164
3355,2011-08-09 17:00:00,3,0,1,1,32.8,37.88,55,11.0014,79,453,532
3356,2011-08-09 18:00:00,3,0,1,1,32.8,37.88,55,12.998,97,488,585
3357,2011-08-09 19:00:00,3,0,1,1,32.8,37.12,49,7.0015,69,302,371
3358,2011-08-09 20:00:00,3,0,1,1,32.8,36.365,43,12.998,34,258,292
3361,2011-08-09 23:00:00,3,0,1,1,31.16,34.09,48,19.0012,22,53,75
3364,2011-08-10 02:00:00,3,0,1,1,29.52,33.335,54,11.0014,1,10,11
3368,2011-08-10 06:00:00,3,0,1,1,27.88,31.82,61,0.0,9,110,119
3369,2011-08-10 07:00:00,3,0,1,1,28.7,32.575,58,6.0032,16,289,305
3371,2011-08-10 09:00:00,3,0,1,1,31.16,34.09,48,15.0013,32,148,180
3372,2011-08-10 10:00:00,3,0,1,1,32.8,36.365,43,15.0013,41,72,113
3373,2011-08-10 11:00:00,3,0,1,1,32.8,35.605,41,26.0027,54,95,149
3374,2011-08-10 12:00:00,3,0,1,1,33.62,36.365,38,19.9995,74,166,240
3376,2011-08-10 14:00:00,3,0,1,1,34.44,36.365,34,22.0028,62,116,178
3377,2011-08-10 15:00:00,3,0,1,1,35.26,37.12,30,22.0028,53,141,194
3378,2011-08-10 16:00:00,3,0,1,1,35.26,37.12,26,19.9995,76,206,282
3380,2011-08-10 18:00:00,3,0,1,1,33.62,35.605,28,19.9995,70,489,559
3381,2011-08-10 19:00:00,3,0,1,1,32.8,34.85,26,16.9979,79,334,413
3384,2011-08-10 22:00:00,3,0,1,1,30.34,32.575,37,0.0,17,122,139
3385,2011-08-10 23:00:00,3,0,1,1,30.34,32.575,37,6.0032,14,94,108
3386,2011-08-11 00:00:00,3,0,1,1,28.7,31.82,45,7.0015,6,40,46
3387,2011-08-11 01:00:00,3,0,1,1,28.7,31.82,45,8.9981,9,17,26
3390,2011-08-11 04:00:00,3,0,1,1,26.24,31.06,57,11.0014,1,4,5
3393,2011-08-11 07:00:00,3,0,1,1,27.06,31.06,54,8.9981,15,292,307
3394,2011-08-11 08:00:00,3,0,1,1,28.7,31.82,45,11.0014,29,361,390
3395,2011-08-11 09:00:00,3,0,1,1,29.52,32.575,39,15.0013,31,166,197
3396,2011-08-11 10:00:00,3,0,1,1,30.34,32.575,37,16.9979,36,96,132
3399,2011-08-11 13:00:00,3,0,1,1,31.16,33.335,31,15.0013,51,166,217
3400,2011-08-11 14:00:00,3,0,1,1,32.8,34.85,29,0.0,39,103,142
3405,2011-08-11 19:00:00,3,0,1,1,30.34,32.575,35,12.998,48,323,371
3406,2011-08-11 20:00:00,3,0,1,1,29.52,32.575,37,8.9981,56,232,288
3410,2011-08-12 00:00:00,3,0,1,1,26.24,31.06,53,11.0014,12,53,65
3411,2011-08-12 01:00:00,3,0,1,1,26.24,31.06,53,8.9981,4,19,23
3412,2011-08-12 02:00:00,3,0,1,1,25.42,31.06,57,12.998,0,15,15
3413,2011-08-12 03:00:00,3,0,1,1,25.42,31.06,53,11.0014,0,9,9
3414,2011-08-12 04:00:00,3,0,1,1,25.42,31.06,53,8.9981,0,5,5
3415,2011-08-12 05:00:00,3,0,1,1,24.6,31.06,56,8.9981,2,24,26
3416,2011-08-12 06:00:00,3,0,1,1,25.42,31.06,50,8.9981,3,73,76
3420,2011-08-12 10:00:00,3,0,1,1,30.34,32.575,33,7.0015,44,86,130
3421,2011-08-12 11:00:00,3,0,1,1,31.16,33.335,29,0.0,48,108,156
3422,2011-08-12 12:00:00,3,0,1,1,32.8,34.85,27,0.0,55,167,222
3423,2011-08-12 13:00:00,3,0,1,1,31.98,34.09,29,6.0032,74,179,253
3424,2011-08-12 14:00:00,3,0,1,1,32.8,34.85,29,12.998,51,135,186
3425,2011-08-12 15:00:00,3,0,1,1,32.8,34.85,29,11.0014,59,190,249
3427,2011-08-12 17:00:00,3,0,1,1,33.62,35.605,26,0.0,93,423,516
3428,2011-08-12 18:00:00,3,0,1,1,31.16,34.09,40,19.9995,89,376,465
3431,2011-08-12 21:00:00,3,0,1,1,28.7,32.575,48,8.9981,73,153,226
3434,2011-08-13 00:00:00,3,0,0,1,27.88,31.82,51,7.0015,15,69,84
3435,2011-08-13 01:00:00,3,0,0,2,27.88,31.82,57,6.0032,13,64,77
3437,2011-08-13 03:00:00,3,0,0,1,27.06,31.06,65,8.9981,9,18,27
3438,2011-08-13 04:00:00,3,0,0,2,26.24,30.305,73,8.9981,5,5,10
3439,2011-08-13 05:00:00,3,0,0,1,26.24,30.305,73,7.0015,3,15,18
3440,2011-08-13 06:00:00,3,0,0,1,26.24,30.305,73,6.0032,3,19,22
3442,2011-08-13 08:00:00,3,0,0,2,28.7,32.575,65,11.0014,28,90,118
3446,2011-08-13 12:00:00,3,0,0,2,27.06,29.545,89,11.0014,175,246,421
3447,2011-08-13 13:00:00,3,0,0,2,30.34,35.605,74,22.0028,61,92,153
3449,2011-08-13 15:00:00,3,0,0,3,27.88,31.82,79,23.9994,150,208,358
3450,2011-08-13 16:00:00,3,0,0,2,28.7,33.335,74,19.0012,148,133,281
3452,2011-08-13 18:00:00,3,0,0,1,28.7,33.335,74,15.0013,123,169,292
3454,2011-08-13 20:00:00,3,0,0,2,27.88,31.82,83,15.0013,78,105,183
3455,2011-08-13 21:00:00,3,0,0,2,27.88,31.82,83,26.0027,40,127,167
3456,2011-08-13 22:00:00,3,0,0,2,27.88,31.82,83,26.0027,36,118,154
3457,2011-08-13 23:00:00,3,0,0,2,27.06,30.305,83,22.0028,25,95,120
3458,2011-08-14 00:00:00,3,0,0,3,27.06,30.305,83,19.9995,19,71,90
3459,2011-08-14 01:00:00,3,0,0,3,26.24,28.79,89,15.0013,16,57,73
3461,2011-08-14 03:00:00,3,0,0,2,26.24,28.03,94,16.9979,5,22,27
3462,2011-08-14 04:00:00,3,0,0,3,26.24,28.03,94,12.998,1,2,3
3463,2011-08-14 05:00:00,3,0,0,2,26.24,28.03,94,11.0014,1,9,10
3464,2011-08-14 06:00:00,3,0,0,2,26.24,28.03,94,7.0015,2,4,6
3466,2011-08-14 08:00:00,3,0,0,2,27.06,29.545,89,19.0012,20,21,41
3467,2011-08-14 09:00:00,3,0,0,3,27.06,29.545,89,19.0012,27,76,103
3468,2011-08-14 10:00:00,3,0,0,1,28.7,33.335,79,15.0013,67,116,183
3469,2011-08-14 11:00:00,3,0,0,1,28.7,33.335,79,12.998,81,117,198
3470,2011-08-14 12:00:00,3,0,0,2,28.7,33.335,79,15.0013,98,183,281
3472,2011-08-14 14:00:00,3,0,0,1,30.34,34.85,70,12.998,126,244,370
3475,2011-08-14 17:00:00,3,0,0,1,31.16,35.605,62,8.9981,133,196,329
3478,2011-08-14 20:00:00,3,0,0,1,28.7,33.335,84,11.0014,67,126,193
3480,2011-08-14 22:00:00,3,0,0,3,24.6,27.275,88,32.9975,14,25,39
3483,2011-08-15 01:00:00,3,0,1,2,24.6,27.275,88,8.9981,1,9,10
3484,2011-08-15 02:00:00,3,0,1,2,24.6,28.03,83,0.0,0,3,3
3487,2011-08-15 05:00:00,3,0,1,2,24.6,27.275,88,12.998,3,14,17
3490,2011-08-15 08:00:00,3,0,1,1,26.24,29.545,78,22.0028,29,326,355
3492,2011-08-15 10:00:00,3,0,1,1,27.88,31.82,69,19.0012,54,87,141
3493,2011-08-15 11:00:00,3,0,1,2,29.52,34.09,62,16.9979,41,112,153
3494,2011-08-15 12:00:00,3,0,1,1,30.34,34.09,58,19.0012,62,116,178
3496,2011-08-15 14:00:00,3,0,1,1,30.34,34.09,55,6.0032,56,95,151
3497,2011-08-15 15:00:00,3,0,1,3,30.34,34.09,55,19.9995,49,133,182
3498,2011-08-15 16:00:00,3,0,1,1,30.34,34.09,55,22.0028,58,225,283
3500,2011-08-15 18:00:00,3,0,1,1,28.7,32.575,65,12.998,70,413,483
3501,2011-08-15 19:00:00,3,0,1,1,28.7,32.575,65,0.0,54,343,397
3504,2011-08-15 22:00:00,3,0,1,1,27.06,31.06,69,16.9979,22,76,98
3505,2011-08-15 23:00:00,3,0,1,1,26.24,30.305,69,15.0013,11,77,88
3506,2011-08-16 00:00:00,3,0,1,1,26.24,30.305,69,7.0015,8,23,31
3508,2011-08-16 02:00:00,3,0,1,1,25.42,29.545,73,15.0013,1,3,4
3509,2011-08-16 03:00:00,3,0,1,1,25.42,29.545,73,15.0013,1,5,6
3510,2011-08-16 04:00:00,3,0,1,1,26.24,30.305,69,19.9995,0,5,5
3511,2011-08-16 05:00:00,3,0,1,1,25.42,29.545,73,19.0012,1,29,30
3512,2011-08-16 06:00:00,3,0,1,1,25.42,29.545,73,22.0028,4,115,119
3514,2011-08-16 08:00:00,3,0,1,1,28.7,32.575,58,30.0026,24,417,441
3516,2011-08-16 10:00:00,3,0,1,1,28.7,32.575,58,26.0027,28,83,111
3518,2011-08-16 12:00:00,3,0,1,1,31.16,34.09,48,22.0028,42,120,162
3520,2011-08-16 14:00:00,3,0,1,1,31.16,34.09,45,27.9993,65,117,182
3522,2011-08-16 16:00:00,3,0,1,1,32.8,35.605,41,15.0013,55,248,303
3523,2011-08-16 17:00:00,3,0,1,1,31.16,34.09,45,22.0028,75,525,600
3526,2011-08-16 20:00:00,3,0,1,1,30.34,33.335,51,0.0,48,232,280
3530,2011-08-17 00:00:00,3,0,1,1,27.06,31.06,69,6.0032,8,16,24
3531,2011-08-17 01:00:00,3,0,1,1,26.24,30.305,73,11.0014,2,12,14
3532,2011-08-17 02:00:00,3,0,1,1,27.06,31.06,69,0.0,0,6,6
3533,2011-08-17 03:00:00,3,0,1,1,26.24,29.545,78,0.0,1,4,5
3535,2011-08-17 05:00:00,3,0,1,1,26.24,30.305,73,0.0,0,28,28
3536,2011-08-17 06:00:00,3,0,1,1,25.42,29.545,78,0.0,4,101,105
3537,2011-08-17 07:00:00,3,0,1,1,27.06,31.06,65,6.0032,12,296,308
3538,2011-08-17 08:00:00,3,0,1,1,28.7,32.575,54,11.0014,35,452,487
3540,2011-08-17 10:00:00,3,0,1,1,31.16,34.09,43,6.0032,27,91,118
3541,2011-08-17 11:00:00,3,0,1,1,31.98,34.85,43,7.0015,20,108,128
3542,2011-08-17 12:00:00,3,0,1,1,32.8,36.365,43,19.0012,26,163,189
3544,2011-08-17 14:00:00,3,0,1,1,33.62,36.365,36,11.0014,54,138,192
3549,2011-08-17 19:00:00,3,0,1,1,31.16,34.85,55,15.0013,50,297,347
3550,2011-08-17 20:00:00,3,0,1,1,30.34,34.09,58,16.9979,37,243,280
3553,2011-08-17 23:00:00,3,0,1,1,28.7,32.575,65,19.0012,20,85,105
3555,2011-08-18 01:00:00,3,0,1,2,27.06,31.06,65,11.0014,13,11,24
3556,2011-08-18 02:00:00,3,0,1,1,27.06,31.06,65,15.0013,2,4,6
3557,2011-08-18 03:00:00,3,0,1,1,27.06,31.06,69,19.0012,0,6,6
3558,2011-08-18 04:00:00,3,0,1,1,26.24,30.305,73,15.0013,0,9,9
3559,2011-08-18 05:00:00,3,0,1,1,26.24,29.545,78,19.0012,0,27,27
3560,2011-08-18 06:00:00,3,0,1,2,26.24,29.545,78,16.9979,6,97,103
3561,2011-08-18 07:00:00,3,0,1,1,26.24,29.545,78,19.9995,19,289,308
3563,2011-08-18 09:00:00,3,0,1,1,29.52,34.09,66,16.9979,42,186,228
3564,2011-08-18 10:00:00,3,0,1,1,30.34,34.85,66,16.9979,37,92,129
3565,2011-08-18 11:00:00,3,0,1,1,31.16,35.605,58,16.9979,44,97,141
3566,2011-08-18 12:00:00,3,0,1,1,32.8,37.12,52,19.0012,34,139,173
3567,2011-08-18 13:00:00,3,0,1,1,32.8,37.12,52,23.9994,33,154,187
3568,2011-08-18 14:00:00,3,0,1,1,33.62,37.88,46,22.0028,67,115,182
3569,2011-08-18 15:00:00,3,0,1,1,32.8,36.365,46,23.9994,56,118,174
3570,2011-08-18 16:00:00,3,0,1,1,32.8,36.365,46,23.9994,49,196,245
3571,2011-08-18 17:00:00,3,0,1,3,32.8,36.365,46,19.9995,44,365,409
3572,2011-08-18 18:00:00,3,0,1,3,31.16,34.85,55,16.9979,48,226,274
3573,2011-08-18 19:00:00,3,0,1,1,27.06,30.305,83,7.0015,26,115,141
3574,2011-08-18 20:00:00,3,0,1,1,27.06,30.305,83,7.0015,24,141,165
3575,2011-08-18 21:00:00,3,0,1,2,27.88,31.82,79,0.0,12,137,149
3576,2011-08-18 22:00:00,3,0,1,2,28.7,33.335,74,7.0015,18,117,135
3578,2011-08-19 00:00:00,3,0,1,3,27.88,31.82,69,12.998,9,53,62
3580,2011-08-19 02:00:00,3,0,1,3,26.24,28.79,83,0.0,0,8,8
3581,2011-08-19 03:00:00,3,0,1,1,26.24,29.545,78,0.0,2,1,3
3582,2011-08-19 04:00:00,3,0,1,1,26.24,28.79,83,0.0,1,7,8
3585,2011-08-19 07:00:00,3,0,1,2,27.06,30.305,83,6.0032,12,251,263
3586,2011-08-19 08:00:00,3,0,1,2,27.06,30.305,83,0.0,30,368,398
3588,2011-08-19 10:00:00,3,0,1,1,29.52,34.09,62,6.0032,57,108,165
3589,2011-08-19 11:00:00,3,0,1,2,29.52,34.09,66,6.0032,45,120,165
3590,2011-08-19 12:00:00,3,0,1,2,30.34,34.09,62,6.0032,54,168,222
3591,2011-08-19 13:00:00,3,0,1,2,31.16,35.605,62,12.998,63,169,232
3593,2011-08-19 15:00:00,3,0,1,1,32.8,37.12,49,7.0015,66,156,222
3597,2011-08-19 19:00:00,3,0,1,3,25.42,29.545,73,31.0009,33,132,165
3598,2011-08-19 20:00:00,3,0,1,3,25.42,28.79,83,19.9995,12,46,58
3599,2011-08-19 21:00:00,3,0,1,1,25.42,28.79,83,8.9981,18,89,107
3600,2011-08-19 22:00:00,3,0,1,1,24.6,27.275,88,8.9981,25,97,122
3601,2011-08-19 23:00:00,3,0,1,2,24.6,27.275,88,6.0032,18,88,106
3603,2011-09-01 01:00:00,3,0,1,1,24.6,29.545,73,6.0032,7,14,21
3604,2011-09-01 02:00:00,3,0,1,1,23.78,27.275,78,6.0032,14,11,25
3605,2011-09-01 03:00:00,3,0,1,1,23.78,27.275,78,6.0032,7,7,14
3606,2011-09-01 04:00:00,3,0,1,1,22.96,26.515,83,6.0032,0,7,7
3607,2011-09-01 05:00:00,3,0,1,1,22.96,26.515,73,6.0032,1,22,23
3609,2011-09-01 07:00:00,3,0,1,1,24.6,28.79,78,0.0,7,335,342
3610,2011-09-01 08:00:00,3,0,1,1,25.42,29.545,73,8.9981,31,467,498
3611,2011-09-01 09:00:00,3,0,1,1,26.24,30.305,69,7.0015,29,178,207
3612,2011-09-01 10:00:00,3,0,1,1,27.88,31.82,61,8.9981,46,92,138
3613,2011-09-01 11:00:00,3,0,1,1,29.52,33.335,51,8.9981,51,141,192
3618,2011-09-01 16:00:00,3,0,1,1,30.34,33.335,51,12.998,55,253,308
3620,2011-09-01 18:00:00,3,0,1,1,29.52,33.335,54,15.0013,69,462,531
3621,2011-09-01 19:00:00,3,0,1,1,28.7,32.575,58,11.0014,79,364,443
3623,2011-09-01 21:00:00,3,0,1,2,27.06,31.06,57,12.998,17,160,177
3626,2011-09-02 00:00:00,3,0,1,1,26.24,30.305,65,12.998,6,58,64
3627,2011-09-02 01:00:00,3,0,1,3,25.42,29.545,73,7.0015,4,28,32
3628,2011-09-02 02:00:00,3,0,1,3,25.42,29.545,73,7.0015,9,11,20
3629,2011-09-02 03:00:00,3,0,1,2,24.6,28.03,83,11.0014,4,4,8
3633,2011-09-02 07:00:00,3,0,1,1,24.6,28.03,83,7.0015,6,253,259
3636,2011-09-02 10:00:00,3,0,1,2,26.24,30.305,76,11.0014,34,106,140
3637,2011-09-02 11:00:00,3,0,1,2,27.06,31.06,74,7.0015,51,141,192
3638,2011-09-02 12:00:00,3,0,1,2,27.06,31.06,69,15.0013,82,178,260
3639,2011-09-02 13:00:00,3,0,1,2,27.88,31.82,65,8.9981,72,207,279
3640,2011-09-02 14:00:00,3,0,1,2,28.7,32.575,61,7.0015,75,208,283
3641,2011-09-02 15:00:00,3,0,1,2,28.7,32.575,61,16.9979,69,277,346
3642,2011-09-02 16:00:00,3,0,1,2,28.7,32.575,61,8.9981,82,299,381
3643,2011-09-02 17:00:00,3,0,1,2,27.88,31.82,65,11.0014,78,377,455
3645,2011-09-02 19:00:00,3,0,1,1,27.06,31.06,69,8.9981,67,220,287
3648,2011-09-02 22:00:00,3,0,1,2,26.24,30.305,73,11.0014,33,114,147
3650,2011-09-03 00:00:00,3,0,0,2,26.24,30.305,73,7.0015,22,65,87
3652,2011-09-03 02:00:00,3,0,0,2,26.24,30.305,69,15.0013,15,26,41
3653,2011-09-03 03:00:00,3,0,0,1,25.42,29.545,73,11.0014,17,18,35
3654,2011-09-03 04:00:00,3,0,0,1,25.42,29.545,73,11.0014,3,4,7
3655,2011-09-03 05:00:00,3,0,0,1,25.42,30.305,69,12.998,3,9,12
3656,2011-09-03 06:00:00,3,0,0,1,25.42,29.545,73,11.0014,4,19,23
3661,2011-09-03 11:00:00,3,0,0,3,27.06,31.06,69,19.0012,66,128,194
3662,2011-09-03 12:00:00,3,0,0,1,28.7,32.575,61,15.0013,97,160,257
3665,2011-09-03 15:00:00,3,0,0,1,29.52,34.09,70,11.0014,187,201,388
3668,2011-09-03 18:00:00,3,0,0,1,29.52,34.09,70,11.0014,160,179,339
3670,2011-09-03 20:00:00,3,0,0,1,28.7,33.335,79,11.0014,99,120,219
3672,2011-09-03 22:00:00,3,0,0,1,27.88,31.82,83,7.0015,66,96,162
3675,2011-09-04 01:00:00,3,0,0,1,27.06,30.305,83,8.9981,37,38,75
3676,2011-09-04 02:00:00,3,0,0,1,27.06,30.305,83,12.998,17,43,60
3679,2011-09-04 05:00:00,3,0,0,1,26.24,28.79,83,8.9981,1,5,6
3681,2011-09-04 07:00:00,3,0,0,1,27.06,30.305,78,12.998,10,20,30
3684,2011-09-04 10:00:00,3,0,0,1,28.7,33.335,74,8.9981,150,147,297
3688,2011-09-04 14:00:00,3,0,0,1,31.98,37.88,66,22.0028,205,156,361
3690,2011-09-04 16:00:00,3,0,0,1,32.8,38.635,59,15.0013,196,141,337
3691,2011-09-04 17:00:00,3,0,0,1,31.16,36.365,66,15.0013,204,172,376
3692,2011-09-04 18:00:00,3,0,0,1,31.16,36.365,66,12.998,187,169,356
3694,2011-09-04 20:00:00,3,0,0,1,30.34,34.85,70,19.9995,104,125,229
3695,2011-09-04 21:00:00,3,0,0,1,29.52,34.85,74,16.9979,104,103,207
3696,2011-09-04 22:00:00,3,0,0,2,29.52,34.85,74,19.0012,70,85,155
3697,2011-09-04 23:00:00,3,0,0,2,29.52,34.09,70,11.0014,46,58,104
3699,2011-09-05 01:00:00,3,1,0,2,27.88,31.82,79,7.0015,19,35,54
3701,2011-09-05 03:00:00,3,1,0,2,27.88,31.82,74,19.9995,4,12,16
3702,2011-09-05 04:00:00,3,1,0,2,27.88,31.82,69,19.0012,3,5,8
3705,2011-09-05 07:00:00,3,1,0,1,27.06,31.06,74,11.0014,11,30,41
3706,2011-09-05 08:00:00,3,1,0,2,27.06,30.305,78,12.998,45,56,101
3708,2011-09-05 10:00:00,3,1,0,2,28.7,32.575,70,11.0014,107,137,244
3709,2011-09-05 11:00:00,3,1,0,2,28.7,33.335,74,11.0014,101,207,308
3711,2011-09-05 13:00:00,3,1,0,2,30.34,34.85,70,8.9981,154,235,389
3712,2011-09-05 14:00:00,3,1,0,1,30.34,34.85,70,11.0014,145,212,357
3713,2011-09-05 15:00:00,3,1,0,2,27.88,31.82,79,19.0012,111,142,253
3714,2011-09-05 16:00:00,3,1,0,2,27.88,31.82,79,19.0012,92,192,284
3715,2011-09-05 17:00:00,3,1,0,2,27.06,29.545,89,7.0015,37,77,114
3716,2011-09-05 18:00:00,3,1,0,1,27.06,29.545,89,6.0032,31,92,123
3717,2011-09-05 19:00:00,3,1,0,3,27.06,29.545,94,7.0015,52,123,175
3719,2011-09-05 21:00:00,3,1,0,2,27.06,29.545,94,19.9995,20,40,60
3720,2011-09-05 22:00:00,3,1,0,2,24.6,27.275,88,39.0007,15,49,64
3721,2011-09-05 23:00:00,3,1,0,3,22.96,26.515,88,26.0027,3,17,20
3722,2011-09-06 00:00:00,3,0,1,3,22.14,25.76,94,23.9994,1,7,8
3723,2011-09-06 02:00:00,3,0,1,3,22.14,25.76,94,16.9979,0,2,2
3725,2011-09-06 04:00:00,3,0,1,2,22.14,25.76,94,19.9995,1,3,4
3726,2011-09-06 05:00:00,3,0,1,3,22.14,25.76,88,23.9994,1,20,21
3728,2011-09-06 07:00:00,3,0,1,2,22.14,25.76,83,23.9994,6,166,172
3730,2011-09-06 09:00:00,3,0,1,2,22.14,25.76,81,27.9993,18,167,185
3731,2011-09-06 10:00:00,3,0,1,3,22.14,25.76,83,23.9994,16,90,106
3732,2011-09-06 11:00:00,3,0,1,3,22.14,25.76,83,26.0027,11,78,89
3734,2011-09-06 13:00:00,3,0,1,3,22.14,25.76,88,19.9995,5,24,29
3735,2011-09-06 14:00:00,3,0,1,3,22.14,25.76,88,19.0012,3,21,24
3737,2011-09-06 16:00:00,3,0,1,3,22.14,25.76,94,26.0027,11,95,106
3738,2011-09-06 17:00:00,3,0,1,2,22.14,25.76,88,26.0027,15,276,291
3739,2011-09-06 18:00:00,3,0,1,2,22.14,25.76,88,26.0027,22,351,373
3743,2011-09-06 22:00:00,3,0,1,2,22.14,25.76,94,22.0028,5,79,84
3744,2011-09-06 23:00:00,3,0,1,3,22.14,25.76,94,16.9979,2,56,58
3747,2011-09-07 02:00:00,3,0,1,2,22.14,25.76,94,15.0013,2,4,6
3749,2011-09-07 04:00:00,3,0,1,3,22.96,26.515,94,11.0014,0,4,4
3753,2011-09-07 08:00:00,3,0,1,3,25.42,27.275,94,6.0032,9,319,328
3754,2011-09-07 09:00:00,3,0,1,3,24.6,27.275,88,8.9981,14,176,190
3755,2011-09-07 10:00:00,3,0,1,3,24.6,27.275,88,8.9981,3,63,66
3756,2011-09-07 11:00:00,3,0,1,3,24.6,25.76,94,0.0,1,9,10
3759,2011-09-07 14:00:00,3,0,1,3,24.6,25.76,93,0.0,1,24,25
3760,2011-09-07 15:00:00,3,0,1,3,25.42,27.275,94,7.0015,3,55,58
3765,2011-09-07 20:00:00,3,0,1,3,26.24,28.79,89,6.0032,3,93,96
3767,2011-09-07 22:00:00,3,0,1,3,25.42,27.275,94,11.0014,3,26,29
3769,2011-09-08 00:00:00,3,0,1,3,24.6,25.0,100,12.998,3,11,14
3770,2011-09-08 01:00:00,3,0,1,3,25.42,27.275,94,7.0015,0,4,4
3771,2011-09-08 03:00:00,3,0,1,3,25.42,27.275,94,0.0,0,2,2
3772,2011-09-08 04:00:00,3,0,1,2,25.42,27.275,94,6.0032,0,3,3
3773,2011-09-08 05:00:00,3,0,1,3,25.42,27.275,94,6.0032,1,13,14
3778,2011-09-08 10:00:00,3,0,1,2,26.24,28.03,94,7.0015,8,57,65
3780,2011-09-08 12:00:00,3,0,1,2,27.06,29.545,94,15.0013,17,85,102
3781,2011-09-08 13:00:00,3,0,1,2,27.88,31.82,83,26.0027,14,112,126
3782,2011-09-08 14:00:00,3,0,1,2,28.7,33.335,79,23.9994,15,105,120
3783,2011-09-08 15:00:00,3,0,1,3,27.06,29.545,89,19.9995,24,115,139
